,log_map_seed,log_map_r,log_map_on,lfsr_seed,lfsr_on,rossler_c,rossler_on,tent_map_seed,tent_map_r,tent_on,henon_map_x_seed,henon_map_y_seed,henon_map_a,henon_on,fitness
0,0.4217594803446443,3.9860632733840187,1,10010111,0,10,0,0.7797502579352507,1.4498605767966528,1,0.30932148231211476,0.8758907665518805,1.0243048398566734,0,34.59848627450981
1,0.4217594803446443,3.9860632733840187,1,10010111,0,10,0,0.7797502579352507,1.4498605767966528,1,0.7095733284661734,0.8758907665518805,1.0243048398566734,0,34.59848627450981
2,0.5880591962336615,3.9860632733840187,1,10010111,0,10,0,0.7797502579352507,1.4498605767966528,1,0.30932148231211476,0.8758907665518805,1.0243048398566734,0,34.59848627450981
3,0.5880591962336615,3.9860632733840187,1,10010111,0,10,0,0.7797502579352507,1.4498605767966528,1,0.30932148231211476,0.5304413917028412,1.0243048398566734,0,34.51363764705882
4,0.5880591962336615,3.9860632733840187,1,10010111,1,10,0,0.7797502579352507,1.4498605767966528,1,0.30932148231211476,0.8758907665518805,1.0243048398566734,0,34.51363764705882
5,0.5880591962336615,3.9860632733840187,1,00010000,0,10,0,0.7797502579352507,1.4498605767966528,1,0.30932148231211476,0.8758907665518805,1.0243048398566734,0,34.51363764705882
6,0.5880591962336615,3.9860632733840187,1,10010111,0,10,0,0.7797502579352507,1.4498605767966528,1,0.30932148231211476,0.8758907665518805,1.0243048398566734,1,34.51363764705882
7,0.4217594803446443,3.9860632733840187,1,10010111,0,10,0,0.7797502579352507,1.4498605767966528,1,0.30932148231211476,0.8758907665518805,1.0243048398566734,0,34.51363764705882
8,0.5880591962336615,3.9860632733840187,1,10010111,0,13,0,0.7797502579352507,1.4498605767966528,1,0.30932148231211476,0.8758907665518805,1.0243048398566734,0,34.51363764705882
9,0.5880591962336615,3.9860632733840187,1,10010111,0,10,0,0.7797502579352507,1.4498605767966528,1,0.30932148231211476,0.8758907665518805,1.0243048398566734,1,34.51363764705882
10,0.5880591962336615,3.9860632733840187,0,10010111,0,10,0,0.7797502579352507,1.4498605767966528,1,0.30932148231211476,0.8758907665518805,1.0243048398566734,0,34.51363764705882
