,log_map_seed,log_map_r,log_map_on,lfsr_seed,lfsr_on,rossler_c,rossler_on,tent_map_seed,tent_map_r,tent_on,henon_map_x_seed,henon_map_y_seed,henon_map_a,henon_on,fitness
0,0.4217594803446443,3.9860632733840187,1,10010111,0,10,0,0.7797502579352507,1.4498605767966528,1,0.30932148231211476,0.8758907665518805,1.0243048398566734,0,34.68147294117649
1,0.4217594803446443,3.9860632733840187,1,10010111,0,10,0,0.7797502579352507,1.4498605767966528,1,0.30932148231211476,0.8758907665518805,1.2415550999248701,0,34.68147294117649
2,0.4217594803446443,3.9860632733840187,1,10010111,0,10,0,0.2106087809824583,1.4498605767966528,1,0.30932148231211476,0.8758907665518805,1.0243048398566734,0,34.68147294117649
3,0.4217594803446443,3.9860632733840187,1,00010000,0,10,0,0.7797502579352507,1.4498605767966528,1,0.30932148231211476,0.8758907665518805,1.0243048398566734,0,34.68147294117649
4,0.4217594803446443,3.9860632733840187,1,10010111,0,10,0,0.7797502579352507,1.4498605767966528,1,0.30932148231211476,0.7105129079150792,1.0243048398566734,0,34.68147294117649
5,0.4217594803446443,3.9860632733840187,1,10010111,0,10,0,0.7797502579352507,1.7100859661058427,1,0.30932148231211476,0.8758907665518805,1.0243048398566734,0,34.68147294117649
6,0.4217594803446443,3.9860632733840187,1,00010000,0,10,0,0.7797502579352507,1.4498605767966528,1,0.30932148231211476,0.8758907665518805,1.0243048398566734,0,34.68147294117649
7,0.5880591962336615,3.9860632733840187,1,10010111,0,10,0,0.7797502579352507,1.4498605767966528,1,0.30932148231211476,0.8758907665518805,1.0243048398566734,0,34.68147294117649
8,0.5880591962336615,3.9860632733840187,1,10010111,0,10,0,0.7797502579352507,1.4498605767966528,1,0.30932148231211476,0.8758907665518805,1.184498554526346,0,34.57092078431373
9,0.5880591962336615,3.9860632733840187,0,10010111,0,10,0,0.7797502579352507,1.4498605767966528,1,0.30932148231211476,0.8758907665518805,1.0243048398566734,0,34.57092078431373
