,log_map_seed,log_map_r,log_map_on,lfsr_seed,lfsr_on,rossler_c,rossler_on,tent_map_seed,tent_map_r,tent_on,henon_map_x_seed,henon_map_y_seed,henon_map_a,henon_on,fitness
0,0.4217594803446443,3.9860632733840187,1,10010111,0,10,0,0.7797502579352507,1.4498605767966528,1,0.30932148231211476,0.8758907665518805,1.0243048398566734,0,33.90899921568628
