,log_map_seed,log_map_r,log_map_on,lfsr_seed,lfsr_on,rossler_c,rossler_on,tent_map_seed,tent_map_r,tent_on,henon_map_x_seed,henon_map_y_seed,henon_map_a,henon_on,fitness
0,0.3166385662501521,3.9257256766257838,1,10011101,0,13,0,0.307091060589846,1.7425113549935438,0,0.7433304997827338,0.21922985165550554,1.6209435413222995,0,33.34799373851103
1,0.3166385662501521,3.9257256766257838,1,10011101,0,13,0,0.307091060589846,1.7425113549935438,0,0.7433304997827338,0.2878130730227316,1.6209435413222995,0,2.082411822150735
2,0.3166385662501521,3.9257256766257838,1,10011101,0,13,0,0.307091060589846,1.7425113549935438,0,0.7433304997827338,0.2911792383127601,1.6209435413222995,0,33.599524404488356
3,0.3166385662501521,3.9257256766257838,1,10011101,0,13,0,0.307091060589846,1.7425113549935438,0,0.41646382488944433,0.21922985165550554,1.6209435413222995,0,33.37233599494485
4,0.3166385662501521,3.9257256766257838,1,10011101,0,13,0,0.307091060589846,1.7425113549935438,0,0.9493110556708237,0.21922985165550554,1.6209435413222995,0,33.31174962660845
5,0.3166385662501521,3.9257256766257838,1,10011101,0,13,0,0.48015670829096385,1.7425113549935438,0,0.41646382488944433,0.21922985165550554,1.6209435413222995,0,2.079898609834559
6,0.3166385662501521,3.9257256766257838,1,10011101,0,13,0,0.307091060589846,1.7425113549935438,1,0.41646382488944433,0.21922985165550554,1.6209435413222995,0,33.41018975949755
7,0.3166385662501521,3.9257256766257838,1,10011101,0,13,0,0.307091060589846,1.7425113549935438,1,0.41646382488944433,0.21922985165550554,1.621070226688814,0,33.439241297104786
8,0.3166385662501521,3.9257256766257838,1,10011101,0,13,0,0.307091060589846,1.7425113549935438,0,0.41646382488944433,0.21922985165550554,1.621070226688814,0,21.74258961397059
9,0.3166385662501521,3.9257256766257838,1,10011101,0,13,0,0.11901006647403564,1.7425113549935438,1,0.41646382488944433,0.21922985165550554,1.621070226688814,0,33.55623133042279
10,0.3166385662501521,3.9257256766257838,1,10011101,0,13,0,0.307091060589846,1.7425113549935438,0,0.41646382488944433,0.21922985165550554,1.621070226688814,0,33.44941382314644
11,0.3166385662501521,3.9257256766257838,1,10110011,0,13,0,0.307091060589846,1.7425113549935438,0,0.41646382488944433,0.21922985165550554,1.621070226688814,0,33.49325741038603
12,0.3166385662501521,3.9257256766257838,1,10011101,0,13,0,0.307091060589846,1.7425113549935438,0,0.41646382488944433,0.21922985165550554,1.6209435413222995,0,33.362546434589454
13,0.3166385662501521,3.9257256766257838,1,10011101,0,13,0,0.307091060589846,1.7425113549935438,0,0.41646382488944433,0.21922985165550554,1.621070226688814,1,33.388893277037376
14,0.01796647904451973,3.9257256766257838,1,10011101,0,13,0,0.307091060589846,1.7425113549935438,0,0.41646382488944433,0.21922985165550554,1.621070226688814,0,33.591847139246326
15,0.3166385662501521,3.9257256766257838,1,10011101,1,13,0,0.307091060589846,1.7425113549935438,0,0.41646382488944433,0.21922985165550554,1.621070226688814,0,33.50094065946691
16,0.3166385662501521,3.9257256766257838,1,10011101,0,13,0,0.11901006647403564,1.7425113549935438,0,0.41646382488944433,0.21922985165550554,1.621070226688814,0,21.93183450137867
17,0.3166385662501521,3.9257256766257838,1,10110011,0,13,0,0.307091060589846,1.7425113549935438,0,0.41646382488944433,0.21922985165550554,1.621070226688814,0,33.441826315487134
18,0.3166385662501521,3.9257256766257838,1,10011101,0,13,0,0.307091060589846,1.7425113549935438,1,0.41646382488944433,0.21922985165550554,1.621070226688814,0,33.417944814644606
19,0.3166385662501521,3.9257256766257838,0,10011101,0,13,0,0.307091060589846,1.7425113549935438,0,0.41646382488944433,0.21922985165550554,1.621070226688814,0,26.990667604932593
20,0.3166385662501521,3.9257256766257838,1,10011101,0,13,0,0.307091060589846,1.7425113549935438,0,0.41646382488944433,0.21922985165550554,1.621070226688814,1,33.62973082299326
21,0.3166385662501521,3.812273424844448,1,10011101,0,13,0,0.307091060589846,1.7425113549935438,0,0.41646382488944433,0.21922985165550554,1.621070226688814,0,33.493173636642155
22,0.3166385662501521,3.9257256766257838,1,10011101,0,13,0,0.307091060589846,1.7425113549935438,0,0.41646382488944433,0.21922985165550554,1.621070226688814,1,33.595814424402576
23,0.3166385662501521,3.9257256766257838,1,10011101,0,13,0,0.11901006647403564,1.7425113549935438,0,0.41646382488944433,0.21922985165550554,1.621070226688814,0,33.480296415441174
24,0.3166385662501521,3.9257256766257838,1,10011101,0,13,0,0.307091060589846,1.7425113549935438,1,0.41646382488944433,0.21922985165550554,1.621070226688814,0,22.33449300130208
25,0.3166385662501521,3.9257256766257838,1,10011101,0,13,0,0.307091060589846,1.7425113549935438,0,0.9493110556708237,0.21922985165550554,1.621070226688814,0,0.0012446384803921568
26,0.3166385662501521,3.812273424844448,1,10011101,0,13,0,0.307091060589846,1.7425113549935438,0,0.41646382488944433,0.21922985165550554,1.621070226688814,0,23.10625861672794
27,0.3166385662501521,3.9257256766257838,1,10011101,0,13,0,0.307091060589846,1.4079158134516612,0,0.41646382488944433,0.21922985165550554,1.621070226688814,0,33.543527640548405
