,log_map_seed,log_map_r,log_map_on,lfsr_seed,lfsr_on,rossler_c,rossler_on,tent_map_seed,tent_map_r,tent_on,henon_map_x_seed,henon_map_y_seed,henon_map_a,henon_on,fitness
0,0.06787612190491092,3.9198349617854964,1,00011000,1,18,0,0.5180899030692181,1.6804361576402314,0,0.1624363909276783,0.8706505272562456,1.978175504003835,1,33.417952069716776
1,0.06787612190491092,3.9198349617854964,1,11001101,1,18,0,0.5180899030692181,1.6804361576402314,0,0.1624363909276783,0.8706505272562456,1.978175504003835,1,19.886352941176465
2,0.06787612190491092,3.9198349617854964,1,00011000,1,13,0,0.5180899030692181,1.6804361576402314,0,0.1624363909276783,0.8706505272562456,1.978175504003835,1,33.42888888888889
3,0.06787612190491092,3.9198349617854964,1,00011000,1,13,0,0.5180899030692181,1.6804361576402314,1,0.1624363909276783,0.8706505272562456,1.978175504003835,1,17.668627450980395
4,0.06787612190491092,3.9198349617854964,1,00011000,1,13,0,0.5180899030692181,1.5309143712841542,0,0.1624363909276783,0.8706505272562456,1.978175504003835,1,33.42816122004357
5,0.06787612190491092,3.9198349617854964,0,00011000,1,13,0,0.5180899030692181,1.6804361576402314,0,0.1624363909276783,0.8706505272562456,1.978175504003835,1,33.54100653594771
6,0.06787612190491092,3.9198349617854964,0,00011000,1,13,0,0.5180899030692181,1.6804361576402314,0,0.1624363909276783,0.8706505272562456,1.978175504003835,1,33.41084967320262
7,0.6765594569621458,3.9198349617854964,1,00011000,1,13,0,0.5180899030692181,1.6804361576402314,0,0.1624363909276783,0.8706505272562456,1.978175504003835,1,19.892505446623094
8,0.06787612190491092,3.9198349617854964,1,00011000,0,13,0,0.5180899030692181,1.6804361576402314,0,0.1624363909276783,0.8706505272562456,1.978175504003835,1,33.40147276688453
9,0.06787612190491092,3.9198349617854964,1,00011000,1,13,0,0.5180899030692181,1.6804361576402314,1,0.1624363909276783,0.8706505272562456,1.978175504003835,1,33.43051851851852
10,0.06787612190491092,3.9198349617854964,1,00011000,1,13,0,0.5180899030692181,1.6804361576402314,1,0.1624363909276783,0.686416960128775,1.978175504003835,1,33.44864052287581
11,0.06787612190491092,3.936362217549313,1,00011000,1,13,0,0.5180899030692181,1.6804361576402314,1,0.1624363909276783,0.686416960128775,1.978175504003835,1,33.35625272331155
12,0.06787612190491092,3.9198349617854964,1,00011000,1,13,0,0.5180899030692181,1.6804361576402314,1,0.1624363909276783,0.686416960128775,1.978175504003835,0,33.469307189542484
