,log_map_seed,log_map_r,log_map_on,lfsr_seed,lfsr_on,rossler_c,rossler_on,tent_map_seed,tent_map_r,tent_on,henon_map_x_seed,henon_map_y_seed,henon_map_a,henon_on,fitness
0,0.01,3.7,0,00000001,1,9.0,1,0.01,1.0,1,0.01,0.01,1.0,0,33.390277039770986
1,0.0683355909203222,3.8042750374517427,0,00001000,1,9.113952614007193,1,0.39807266930840957,1.1013321900058475,1,0.9174786809086272,0.16517606917381436,1.0965288794482229,1,33.488423964556524
2,0.8403266825273447,3.928091811463808,0,00001101,1,9.216632317993968,1,0.11884273074217955,1.2081693727525098,0,0.6256091268894111,0.5735717334155465,1.213761710517174,0,33.546444761986834
3,0.0019809879781140793,0.02980089089534843,1,00001110,1,9.464985890443643,1,0.614282119011996,1.3142994506116439,0,0.6757461473907679,0.07746153180700466,1.3118546114729057,0,33.43055575501685
4,0.07530759410205184,0.11987770776308462,0,00010110,1,9.583081977046797,0,0.46550530762623543,1.4117471923216982,1,0.4223870037643569,0.3349700136306685,1.3974055707579869,0,18.941312303730086
5,0.8315135992290019,0.2239090012444834,0,00011010,1,9.729964432232695,0,0.44214725469263916,1.5291241172759202,0,0.37333723622926124,0.9882998372489203,1.5092533944754356,1,33.36150225471048
6,0.9232775249931314,0.3174588659909721,1,00100011,0,9.571352204699592,1,0.47801864073110933,1.638541795786899,0,0.516135139856232,0.13244034665091564,1.6109928180952535,1,19.188583972407322
7,0.8897279524983063,0.4210299451645571,0,00100101,1,9.586214950515865,0,0.8532264452968781,1.7451447419558783,0,0.09847497332042587,0.14523483400813517,1.7080215887187742,1,19.08545101390165
8,0.9774987709024436,0.5187664616078822,0,00101100,1,9.613009035497173,1,0.8352304031424218,1.8443325790601715,1,0.5454453623109314,0.6056955028443185,1.814698786749974,0,33.44943476658242
9,0.8052674879415546,0.6239508257284625,1,00110100,0,9.583499008372884,1,0.2295157518212152,1.9459070306611266,1,0.35104665927810597,0.7276598776510326,1.9303972660276116,1,33.51253883511411
10,0.8361997048284308,0.7268156985120995,1,00110111,1,9.665868031655968,0,0.2895706366596275,0.04738924735089656,0,0.46279208093188023,0.08580022121173192,0.03722495754046928,1,20.42943019492953
11,0.9165941681380889,0.8161455186772764,1,00111000,1,9.687280132541696,1,0.4463674274353081,0.1515737313494564,0,0.2595846314476836,0.9457000414651057,0.1390760121496047,0,33.46282659792433
